district,market,commodity,variety,price,day,month,year
Chikmagalur,Bagepalli,Tomato,Tomato,1455.0,16.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1580.0,14.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1610.0,13.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1650.0,12.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1650.0,11.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1490.0,7.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1650.0,6.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1980.0,5.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2100.0,4.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2150.0,2.0,Nov,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2150.0,31.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2615.0,30.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2410.0,28.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2650.0,24.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2860.0,23.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3010.0,22.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2680.0,21.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2154.0,19.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2355.0,17.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2075.0,16.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2435.0,14.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2454.0,10.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2325.0,9.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2210.0,5.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2840.0,3.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2250.0,1.0,Oct,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2345.0,30.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2475.0,26.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2240.0,25.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2310.0,24.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2445.0,23.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2410.0,21.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2150.0,19.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2310.0,18.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2120.0,17.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2140.0,16.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2870.0,12.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2740.0,11.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2665.0,9.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2740.0,7.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2680.0,5.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2580.0,4.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2840.0,3.0,Sep,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2750.0,31.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2410.0,29.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2850.0,28.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2340.0,27.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2655.0,26.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2514.0,22.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2840.0,21.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2510.0,20.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2245.0,19.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2580.0,17.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2360.0,14.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2210.0,13.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2510.0,8.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2740.0,7.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2710.0,6.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2650.0,5.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2980.0,3.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2110.0,2.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2240.0,1.0,Aug,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3140.0,31.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2510.0,30.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3210.0,29.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3115.0,26.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2454.0,19.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3200.0,18.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2865.0,17.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3150.0,16.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3550.0,15.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3000.0,12.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3000.0,11.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3100.0,10.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3100.0,9.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3210.0,8.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3210.0,6.0,Jul,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3650.0,13.0,Jun,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3500.0,12.0,Jun,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3540.0,11.0,Jun,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3380.0,10.0,Jun,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3570.0,7.0,Jun,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3685.0,6.0,Jun,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3870.0,4.0,Jun,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3655.0,3.0,Jun,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3300.0,1.0,Jun,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3850.0,31.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3545.0,30.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3545.0,29.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3540.0,28.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3250.0,27.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3100.0,25.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3250.0,23.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3840.0,22.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3560.0,21.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3675.0,20.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3840.0,18.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3220.0,16.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3680.0,15.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3605.0,14.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3650.0,13.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3680.0,9.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3200.0,8.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2160.0,6.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2055.0,4.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,3000.0,3.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2565.0,2.0,May,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2650.0,30.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2450.0,29.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2840.0,27.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1950.0,26.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1910.0,25.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1985.0,24.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1740.0,23.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1525.0,22.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1940.0,20.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2330.0,15.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,2250.0,12.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1980.0,11.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1350.0,10.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1050.0,9.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1180.0,8.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1150.0,5.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1265.0,4.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1340.0,3.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1300.0,2.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1315.0,1.0,Apr,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1230.0,31.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1105.0,28.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1120.0,27.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1030.0,26.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1010.0,25.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,980.0,23.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,965.0,22.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,985.0,21.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,940.0,20.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,915.0,16.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,950.0,15.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,950.0,14.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1040.0,13.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,950.0,12.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,1040.0,11.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,750.0,7.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,625.0,6.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,740.0,5.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,745.0,2.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,740.0,1.0,Mar,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,650.0,28.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,740.0,27.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,658.0,26.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,650.0,25.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,655.0,23.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,650.0,21.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,545.0,20.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,715.0,18.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,600.0,16.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,640.0,15.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,615.0,14.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,610.0,13.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,580.0,12.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,540.0,11.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,540.0,8.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,565.0,7.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,425.0,6.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,5.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,515.0,4.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,540.0,2.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,545.0,1.0,Feb,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,31.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,525.0,30.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,29.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,512.0,28.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,25.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,465.0,24.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,465.0,23.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,455.0,22.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,21.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,430.0,19.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,380.0,18.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,385.0,17.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,430.0,16.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,410.0,14.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,445.0,11.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,390.0,10.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,385.0,9.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,390.0,8.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,425.0,7.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,430.0,5.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,840.0,4.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,910.0,3.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,980.0,2.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,780.0,1.0,Jan,2019.0
Chikmagalur,Bagepalli,Tomato,Tomato,710.0,31.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,765.0,29.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,750.0,28.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,740.0,27.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,780.0,26.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,745.0,24.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,840.0,22.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,820.0,21.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,710.0,20.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,525.0,11.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,10.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,500.0,7.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,550.0,6.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,500.0,5.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,400.0,3.0,Dec,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,365.0,25.0,Nov,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,300.0,24.0,Nov,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,400.0,23.0,Nov,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,500.0,22.0,Nov,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,450.0,20.0,Nov,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,625.0,14.0,Nov,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,580.0,9.0,Nov,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,564.0,7.0,Nov,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,526.0,6.0,Nov,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,468.0,17.0,Oct,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,520.0,10.0,Oct,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,465.0,1.0,Oct,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,458.0,30.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,526.0,29.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,514.0,28.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,435.0,27.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,26.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,495.0,25.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,515.0,24.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,487.0,22.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,465.0,20.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,310.0,19.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,428.0,18.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,365.0,17.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,365.0,15.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,385.0,14.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,325.0,12.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,341.0,11.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,350.0,10.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,370.0,7.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,385.0,6.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,465.0,5.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,454.0,4.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,310.0,3.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,415.0,1.0,Sep,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,520.0,31.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,425.0,30.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,435.0,29.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,28.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,525.0,27.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,550.0,25.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,515.0,24.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,23.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,455.0,21.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,500.0,20.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,620.0,18.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,520.0,17.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,500.0,16.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,500.0,14.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,455.0,13.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,10.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,400.0,9.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,520.0,8.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,600.0,7.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,500.0,6.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,710.0,4.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,935.0,2.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,955.0,1.0,Aug,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,980.0,31.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1010.0,30.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,985.0,28.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1060.0,26.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1020.0,25.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1015.0,24.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1245.0,23.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1120.0,21.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1240.0,19.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1265.0,18.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1265.0,17.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1020.0,16.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1010.0,12.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1020.0,11.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,960.0,10.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,910.0,9.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1010.0,7.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,980.0,5.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,965.0,4.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,985.0,3.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,945.0,2.0,Jul,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,955.0,30.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,955.0,29.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,1040.0,28.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,920.0,27.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,870.0,26.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,855.0,25.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,840.0,23.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,880.0,22.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,740.0,21.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,765.0,20.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,810.0,19.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,750.0,18.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,755.0,14.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,820.0,13.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,785.0,12.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,745.0,11.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,760.0,7.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,870.0,6.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,855.0,5.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,720.0,4.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,840.0,2.0,Jun,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,810.0,31.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,750.0,30.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,755.0,29.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,755.0,28.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,775.0,26.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,740.0,24.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,755.0,23.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,650.0,22.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,710.0,21.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,625.0,19.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,580.0,17.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,535.0,16.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,550.0,15.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,650.0,14.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,610.0,10.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,540.0,9.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,540.0,8.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,7.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,485.0,3.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,510.0,2.0,May,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,540.0,30.0,Apr,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,655.0,28.0,Apr,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,620.0,26.0,Apr,2018.0
Chikmagalur,Bagepalli,Tomato,Tomato,425.0,16.0,Apr,2018.0
